ID,日付,昨年実績 ,日割予算,売上実績,取置計,顧客計,客数計
23,2007-08-13,0,200000,81400,0,0,4
23,2007-08-14,0,150000,166500,0,2,4
23,2007-08-15,0,160000,160540,0,1,7
23,2007-08-16,0,150000,309700,211000,5,9
23,2007-08-17,0,180000,198330,118000,4,8
23,2007-08-18,0,250000,73800,55000,1,4
23,2007-08-19,0,250000,387700,0,3,7
23,2007-08-20,0,160000,102840,0,2,7
23,2007-08-21,0,160000,340000,0,2,5
23,2007-08-22,0,160000,100740,0,0,6
23,2007-08-23,0,160000,100900,49000,2,6
23,2007-08-24,0,160000,161340,146000,1,11
23,2007-08-25,0,500000,320000,0,0,5
23,2007-08-26,0,450000,62100,0,2,5
23,2007-08-27,0,280000,285120,20000,3,11
23,2007-08-28,0,230000,108000,118000,2,6
23,2007-08-29,0,200000,184000,85000,1,4
23,2007-08-30,0,200000,132000,83800,0,4
23,2007-08-31,0,250000,64800,0,2,4
14,2007-08-01,158100,200000,154600,0,0,17
14,2007-08-02,46100,200000,175000,13000,0,22
14,2007-08-03,124600,200000,224000,0,0,17
14,2007-08-04,147400,250000,178700,0,0,22
14,2007-08-05,146100,250000,151100,0,0,16
14,2007-08-06,100500,230000,175000,0,0,17
14,2007-08-07,136200,230000,156800,0,1,14
14,2007-08-08,91700,230000,167900,0,0,16
14,2007-08-09,116600,230000,191600,13000,0,13
14,2007-08-10,151900,230000,270000,0,0,16
14,2007-08-11,124400,250000,157100,0,0,17
14,2007-08-12,159300,250000,250300,0,1,22
14,2007-08-13,171000,200000,102800,0,0,11
14,2007-08-14,162700,200000,202400,0,0,17
14,2007-08-15,127600,200000,131600,0,0,12
14,2007-08-16,161800,200000,209400,0,0,15
14,2007-08-17,142700,200000,103900,0,0,11
14,2007-08-18,115000,200000,118000,0,0,13
14,2007-08-19,267900,200000,106700,20100,0,11
14,2007-08-20,229100,170000,196000,0,0,13
14,2007-08-21,154800,170000,214100,0,0,12
14,2007-08-22,0,170000,216700,23000,0,17
14,2007-08-23,0,170000,219000,0,0,13
14,2007-08-24,0,170000,291300,0,0,14
14,2007-08-25,0,250000,201600,7600,0,18
14,2007-08-26,0,250000,242100,0,0,15
14,2007-08-27,0,200000,285400,0,0,19
14,2007-08-28,0,200000,252300,19800,0,22
14,2007-08-29,0,200000,132000,8500,0,15
14,2007-08-30,0,200000,308300,0,0,17
14,2007-08-31,0,200000,236300,0,0,17
15,2007-08-01,404700,350000,237300,0,0,24
15,2007-08-02,363900,350000,268900,0,0,23
15,2007-08-03,307100,350000,405100,0,0,31
15,2007-08-04,394700,400000,269200,0,0,24
15,2007-08-05,318400,350000,317600,0,0,29
15,2007-08-06,334300,350000,304500,0,0,24
15,2007-08-07,306700,350000,397000,0,0,31
15,2007-08-08,329000,350000,329600,0,0,27
15,2007-08-09,561800,350000,373300,0,0,33
15,2007-08-10,270300,350000,420700,0,0,33
15,2007-08-11,382900,450000,425800,0,0,39
15,2007-08-12,518700,400000,261600,0,0,21
15,2007-08-13,507400,350000,312600,0,0,29
15,2007-08-14,273400,350000,354000,0,0,30
15,2007-08-15,310900,350000,311000,0,0,30
15,2007-08-16,254400,350000,295100,29800,0,23
15,2007-08-17,418700,400000,256700,0,0,21
15,2007-08-18,443100,450000,423100,0,0,40
15,2007-08-19,352000,400000,393500,0,0,28
15,2007-08-20,251100,250000,360500,0,0,23
15,2007-08-21,241900,250000,218600,0,0,18
15,2007-08-22,329100,250000,226900,0,0,23
15,2007-08-23,236000,250000,302080,9800,1,15
15,2007-08-24,304900,250000,304400,0,2,16
15,2007-08-25,605100,500000,506600,0,2,30
15,2007-08-26,287500,450000,352100,14000,2,20
15,2007-08-27,178400,250000,241900,0,1,10
15,2007-08-28,308900,250000,253400,0,1,14
15,2007-08-29,287500,250000,189200,0,0,18
15,2007-08-30,211600,250000,361300,0,0,19
15,2007-08-31,352000,250000,380480,38000,0,23
17,2007-08-01,366000,350000,267500,0,0,22
17,2007-08-02,402300,300000,272800,0,1,26
17,2007-08-03,200600,350000,274700,0,0,24
17,2007-08-04,253200,400000,403000,0,1,36
17,2007-08-05,611300,500000,567600,0,1,35
17,2007-08-06,307800,350000,350700,0,0,28
17,2007-08-07,385000,350000,261400,0,0,22
17,2007-08-08,300400,300000,259800,0,0,22
17,2007-08-09,303500,300000,348200,0,1,24
17,2007-08-10,418700,350000,359600,0,0,24
17,2007-08-11,419300,450000,461500,0,0,33
17,2007-08-12,360100,450000,475400,0,1,38
17,2007-08-13,529000,400000,365700,0,0,30
17,2007-08-14,355300,350000,322500,12000,0,26
17,2007-08-15,0,350000,315100,0,0,27
17,2007-08-16,0,350000,443000,14800,0,29
17,2007-08-17,477800,350000,304500,0,0,18
17,2007-08-18,375800,450000,355800,0,0,30
17,2007-08-19,551500,550000,413700,0,0,29
17,2007-08-20,436900,400000,410700,0,0,22
17,2007-08-21,301100,0,0,0,0,0
17,2007-08-22,225800,350000,301200,0,0,23
17,2007-08-23,333500,350000,393600,0,0,25
17,2007-08-24,481600,350000,264200,11800,0,22
17,2007-08-25,355100,450000,574500,0,0,42
17,2007-08-26,551200,550000,444900,14800,0,36
17,2007-08-27,350000,400000,357100,0,1,27
17,2007-08-28,300000,350000,383000,0,0,18
17,2007-08-29,316400,350000,384400,0,1,27
17,2007-08-30,250900,350000,380100,16000,0,23
17,2007-08-31,301300,350000,313280,0,1,26
18,2007-08-01,148600,150000,150000,0,0,9
18,2007-08-02,116400,150000,87600,0,0,6
18,2007-08-03,137200,150000,133500,0,2,10
18,2007-08-04,177100,200000,334800,0,0,16
18,2007-08-05,284200,200000,177300,0,0,10
18,2007-08-06,66400,150000,174800,0,0,13
18,2007-08-07,247400,150000,410500,0,0,11
18,2007-08-08,139900,150000,125800,0,0,9
18,2007-08-09,68000,150000,132500,0,1,6
18,2007-08-10,140600,150000,164600,0,1,7
18,2007-08-11,199300,200000,138000,0,3,8
18,2007-08-12,173400,200000,355300,0,6,17
18,2007-08-13,206500,150000,268300,0,0,13
18,2007-08-14,122900,150000,370400,0,0,14
18,2007-08-15,116900,150000,102100,0,0,8
18,2007-08-16,199400,150000,142300,0,0,9
18,2007-08-17,205900,150000,235600,0,0,5
18,2007-08-18,101900,200000,212700,0,2,7
18,2007-08-19,168900,200000,225000,0,3,9
18,2007-08-20,201200,150000,153100,0,0,9
18,2007-08-21,157000,150000,244400,0,0,6
18,2007-08-22,62400,150000,61100,0,0,5
18,2007-08-23,301000,150000,213600,27900,0,11
18,2007-08-24,240800,200000,264600,0,3,10
18,2007-08-25,438900,250000,292400,0,2,16
18,2007-08-26,300100,300000,424000,0,0,12
18,2007-08-27,217500,200000,91000,0,0,7
18,2007-08-28,117300,200000,190500,0,0,9
18,2007-08-29,310100,200000,120000,0,0,6
18,2007-08-30,162400,200000,181400,0,2,9
18,2007-08-31,207700,200000,122600,0,0,7
13,2007-08-01,471500,500000,301700,0,2,17
13,2007-08-02,435200,500000,359000,0,4,18
13,2007-08-03,497100,500000,250200,19500,3,11
13,2007-08-04,488800,600000,176500,0,2,10
13,2007-08-05,535200,600000,424000,0,4,16
13,2007-08-06,719100,450000,252200,0,0,11
13,2007-08-07,392800,450000,383000,0,1,12
13,2007-08-08,165500,450000,203700,24500,3,14
13,2007-08-09,421800,450000,240400,0,1,8
13,2007-08-10,300000,450000,525600,0,6,19
13,2007-08-11,402500,500000,252700,0,4,9
13,2007-08-12,475100,500000,268200,37000,1,12
13,2007-08-13,351200,300000,350000,0,0,13
13,2007-08-14,590900,300000,329000,0,4,15
13,2007-08-15,670100,300000,162300,0,0,8
13,2007-08-16,620700,300000,214100,0,3,7
13,2007-08-17,1009600,1000000,1099500,93000,3,27
13,2007-08-18,1217600,1500000,1432100,80000,2,30
13,2007-08-19,1006400,1300000,713400,210000,3,24
13,2007-08-20,589600,500000,320600,96800,3,15
13,2007-08-21,285600,500000,550800,23000,5,17
13,2007-08-22,311700,500000,526500,0,6,17
13,2007-08-23,410600,500000,742900,23000,5,18
13,2007-08-24,345600,500000,223300,35000,2,12
13,2007-08-25,522500,650000,734900,0,2,23
13,2007-08-26,732500,650000,440800,0,0,18
13,2007-08-27,481800,450000,300800,148000,2,13
13,2007-08-28,383000,450000,550000,0,2,26
13,2007-08-29,365400,450000,205300,27500,2,11
13,2007-08-30,165400,450000,453000,112800,5,19
13,2007-08-31,731000,450000,308400,0,3,12
27,2007-08-01,109500,200000,393600,0,0,13
27,2007-08-02,116300,200000,227600,0,1,10
27,2007-08-03,158500,200000,185500,60000,2,14
27,2007-08-04,129300,350000,118500,0,0,9
27,2007-08-05,178200,350000,117800,0,1,6
27,2007-08-06,62800,150000,49600,0,0,5
27,2007-08-07,98800,150000,117900,0,0,12
27,2007-08-08,231900,150000,64000,0,1,2
27,2007-08-09,30500,150000,80800,0,0,3
27,2007-08-10,100000,150000,36000,0,0,4
27,2007-08-11,113500,300000,183500,0,0,11
27,2007-08-12,153600,300000,315800,0,0,6
27,2007-08-13,98700,150000,178500,0,1,11
27,2007-08-14,64471,150000,64600,0,1,5
27,2007-08-15,97400,150000,111600,0,0,6
27,2007-08-16,146500,150000,88600,0,0,9
27,2007-08-17,74500,150000,216800,29800,1,8
27,2007-08-18,75000,300000,138800,34000,0,5
27,2007-08-19,38000,300000,170400,0,0,9
27,2007-08-20,141500,100000,55000,0,0,6
27,2007-08-21,113100,150000,124900,17000,2,6
27,2007-08-22,120000,150000,55100,21000,0,4
27,2007-08-23,108600,150000,103100,0,0,9
27,2007-08-24,128319,150000,58000,0,0,3
27,2007-08-25,175700,400000,401100,75000,0,12
27,2007-08-26,466800,400000,552000,115000,1,17
27,2007-08-27,244000,200000,136700,0,0,9
27,2007-08-28,105000,200000,212200,0,0,11
27,2007-08-29,24600,200000,297000,0,0,5
27,2007-08-30,161000,200000,112800,0,0,6
27,2007-08-31,152500,200000,399900,57000,2,10
28,2007-08-01,200000,200000,130300,0,0,6
28,2007-08-02,159600,180000,130200,0,0,10
28,2007-08-03,118000,170000,63000,0,0,4
28,2007-08-04,140200,350000,351000,0,1,19
28,2007-08-05,400000,450000,301100,0,2,16
28,2007-08-06,60500,170000,170300,0,0,12
28,2007-08-07,59900,180000,61000,0,0,7
28,2007-08-08,212600,200000,347000,0,2,14
28,2007-08-09,160600,180000,48100,0,0,4
28,2007-08-10,103000,170000,102500,0,0,11
28,2007-08-11,203700,350000,250700,0,1,15
28,2007-08-12,528100,500000,570200,38000,1,24
28,2007-08-13,169800,300000,121500,19600,1,10
28,2007-08-14,254800,300000,208100,0,1,16
28,2007-08-15,201100,250000,91400,0,0,9
28,2007-08-16,100600,180000,102200,0,0,10
28,2007-08-17,114300,170000,145700,0,0,10
28,2007-08-18,304600,350000,318600,0,2,16
28,2007-08-19,121400,400000,297100,9500,3,19
28,2007-08-20,115800,160000,100700,0,1,5
28,2007-08-21,107300,170000,90800,0,0,5
28,2007-08-22,112400,200000,83900,12500,0,9
28,2007-08-23,157600,170000,110900,0,0,12
28,2007-08-24,235200,160000,163900,0,0,12
28,2007-08-25,212500,350000,213600,55800,1,13
28,2007-08-26,291600,450000,401900,0,4,19
28,2007-08-27,108700,150000,121300,0,0,7
28,2007-08-28,73100,150000,101000,0,0,7
28,2007-08-29,202000,200000,135500,0,1,5
28,2007-08-30,113300,150000,160300,0,1,11
28,2007-08-31,60300,140000,140200,0,0,8
16,2007-08-01,215900,250000,70300,24000,1,5
16,2007-08-02,199800,250000,189700,0,1,10
16,2007-08-03,116500,250000,243800,0,0,11
16,2007-08-04,378600,400000,346000,48800,0,19
16,2007-08-05,157800,400000,172400,0,1,9
16,2007-08-06,153400,250000,108000,0,0,4
16,2007-08-07,121100,250000,146300,0,1,8
16,2007-08-08,115500,250000,147400,0,0,9
16,2007-08-09,151500,250000,127200,0,0,7
16,2007-08-10,225200,250000,104500,0,0,5
16,2007-08-11,215700,350000,175200,0,0,8
16,2007-08-12,149300,350000,154600,0,1,10
16,2007-08-13,140000,220000,263100,0,0,12
16,2007-08-14,233100,220000,163900,0,0,9
16,2007-08-15,303600,220000,114500,0,1,4
16,2007-08-16,253000,220000,181800,0,1,9
16,2007-08-17,194900,220000,227400,0,1,8
16,2007-08-18,354900,350000,162100,0,1,6
16,2007-08-19,347300,350000,135700,0,0,8
16,2007-08-20,158000,250000,162600,0,0,7
16,2007-08-21,194700,250000,68600,0,1,3
16,2007-08-22,200500,250000,118600,0,0,5
16,2007-08-23,155100,250000,131700,0,0,6
16,2007-08-24,150400,250000,139500,0,1,11
16,2007-08-25,412400,350000,216500,0,1,9
16,2007-08-26,123900,350000,119300,26800,1,7
16,2007-08-27,178700,250000,145400,0,1,8
16,2007-08-28,177000,250000,223800,0,2,10
16,2007-08-29,143900,250000,148200,0,1,5
16,2007-08-30,91800,250000,79300,14000,0,8
16,2007-08-31,328100,250000,104000,0,0,6
32,2007-08-01,161000,160000,43500,0,0,3
32,2007-08-02,237900,180000,147500,0,0,4
32,2007-08-03,156800,180000,108100,0,1,3
32,2007-08-04,136500,280000,156300,0,1,7
32,2007-08-05,279600,280000,150800,0,2,7
32,2007-08-06,67800,160000,66200,0,0,3
32,2007-08-07,231600,0,0,0,0,0
32,2007-08-08,209300,170000,167600,0,2,8
32,2007-08-09,93500,180000,51900,0,0,3
32,2007-08-10,146800,180000,51800,0,0,4
32,2007-08-11,296500,300000,125900,0,0,6
32,2007-08-12,383000,300000,105600,0,0,5
32,2007-08-13,110000,200000,79100,0,0,4
32,2007-08-14,284300,200000,15000,0,0,2
32,2007-08-15,200300,200000,220800,0,2,11
32,2007-08-16,228300,200000,36400,24800,0,2
32,2007-08-17,223000,200000,88100,9500,0,4
32,2007-08-18,280400,280000,68600,0,0,3
32,2007-08-19,253800,280000,58800,0,1,2
32,2007-08-20,150500,150000,51300,0,0,3
32,2007-08-21,181000,0,0,0,0,0
32,2007-08-22,0,150000,59000,0,0,3
32,2007-08-23,57000,150000,65300,0,0,3
32,2007-08-24,130300,180000,109400,0,2,4
32,2007-08-25,387400,300000,125200,0,0,7
32,2007-08-26,267100,300000,181200,29000,0,8
32,2007-08-27,150800,160000,49600,0,0,2
32,2007-08-28,90800,160000,13600,0,0,1
32,2007-08-29,163900,160000,110900,0,0,5
32,2007-08-30,133900,180000,95200,0,1,5
32,2007-08-31,200300,180000,116900,0,0,5
33,2007-08-01,56800,150000,125300,0,0,5
33,2007-08-02,153300,200000,63700,29000,1,4
33,2007-08-03,133500,200000,135600,0,1,5
33,2007-08-04,230100,450000,74300,0,0,5
33,2007-08-05,343700,500000,191600,0,0,10
33,2007-08-06,77000,220000,87800,0,0,5
33,2007-08-07,132300,220000,161700,0,4,7
33,2007-08-08,222100,220000,138100,0,0,7
33,2007-08-09,190700,220000,200700,0,1,8
33,2007-08-10,111000,220000,110400,56000,2,4
33,2007-08-11,205400,450000,131100,0,0,6
33,2007-08-12,318400,500000,339000,0,0,14
33,2007-08-13,169700,350000,270500,0,0,5
33,2007-08-14,403900,300000,170900,23000,0,8
33,2007-08-15,291300,300000,145900,0,0,7
33,2007-08-16,142600,200000,37200,0,0,4
33,2007-08-17,44600,200000,91100,0,1,4
33,2007-08-18,89700,450000,162500,0,1,8
33,2007-08-19,401600,500000,150500,0,0,6
33,2007-08-20,174500,200000,86900,0,0,3
33,2007-08-21,119900,200000,88500,0,0,6
33,2007-08-22,0,0,0,0,0,0
33,2007-08-23,58400,200000,58100,0,0,4
33,2007-08-24,100400,200000,145900,0,0,5
33,2007-08-25,225300,400000,200000,0,0,11
33,2007-08-26,219500,450000,302700,0,2,10
33,2007-08-27,164500,200000,49400,0,0,3
33,2007-08-28,56500,200000,108100,0,0,6
33,2007-08-29,241000,200000,75700,0,1,4
33,2007-08-30,239800,200000,90800,0,0,4
33,2007-08-31,147000,200000,218900,0,1,9
30,2007-08-01,323500,200000,198700,52000,1,9
30,2007-08-02,236100,200000,103500,0,1,4
30,2007-08-03,325000,200000,36000,0,0,2
30,2007-08-04,349200,250000,158800,0,1,9
30,2007-08-05,200800,250000,167500,0,0,6
30,2007-08-06,142000,200000,219500,0,4,9
30,2007-08-07,323500,200000,270500,0,0,12
30,2007-08-08,134500,200000,264700,0,1,9
30,2007-08-09,166800,200000,174300,0,1,9
30,2007-08-10,274600,200000,332100,25800,2,11
30,2007-08-11,161300,300000,131400,0,0,6
30,2007-08-12,218800,300000,370900,0,1,12
30,2007-08-13,161300,220000,203200,0,0,11
30,2007-08-14,116300,220000,211100,0,2,4
30,2007-08-15,283100,220000,197000,31000,1,12
30,2007-08-16,128000,220000,331200,0,1,8
30,2007-08-17,400300,220000,305800,0,0,8
30,2007-08-18,356800,300000,327400,0,1,12
30,2007-08-19,151200,300000,245000,29800,0,9
30,2007-08-20,246900,180000,319100,0,2,12
30,2007-08-21,107200,180000,129600,25800,0,6
30,2007-08-22,165500,180000,134200,0,1,6
30,2007-08-23,171600,180000,249000,49600,0,10
30,2007-08-24,189900,180000,134200,0,0,5
30,2007-08-25,185500,400000,94200,0,0,4
30,2007-08-26,142000,400000,149200,0,1,6
30,2007-08-27,159000,180000,205600,0,0,6
30,2007-08-28,97000,180000,85600,0,0,3
30,2007-08-29,174000,180000,264500,0,2,9
30,2007-08-30,176000,180000,154100,29800,0,6
30,2007-08-31,0,180000,255000,0,2,8
31,2007-08-01,74400,200000,69200,0,0,4
31,2007-08-02,202800,200000,150300,0,0,6
31,2007-08-03,165600,250000,47540,0,0,3
31,2007-08-04,83800,350000,203600,0,1,8
31,2007-08-05,276600,350000,322100,0,0,13
31,2007-08-06,351800,200000,368700,58000,1,15
31,2007-08-07,169800,200000,72900,0,0,5
31,2007-08-08,110000,200000,154500,0,0,6
31,2007-08-09,132900,200000,101400,0,0,4
31,2007-08-10,51400,250000,301900,0,0,11
31,2007-08-11,239000,350000,267200,26800,0,12
31,2007-08-12,101900,350000,352400,9000,1,13
31,2007-08-13,128800,150000,96400,0,0,4
31,2007-08-14,97900,150000,117600,0,0,4
31,2007-08-15,259100,150000,241000,18000,1,9
31,2007-08-16,59200,150000,183200,9000,1,8
31,2007-08-17,67900,200000,209000,0,0,7
31,2007-08-18,102000,250000,336300,0,2,11
31,2007-08-19,133000,350000,225000,0,0,9
31,2007-08-20,179000,150000,51800,0,0,3
31,2007-08-21,119800,150000,183600,90800,0,7
31,2007-08-22,51200,150000,155200,0,0,6
31,2007-08-23,60000,150000,93400,29800,0,4
31,2007-08-24,93000,250000,54600,0,0,3
31,2007-08-25,121500,400000,259500,0,1,10
31,2007-08-26,245000,450000,225100,0,1,7
31,2007-08-27,271100,250000,44600,0,0,2
31,2007-08-28,111500,250000,136800,0,0,5
31,2007-08-29,37000,250000,83800,0,0,3
31,2007-08-30,89000,250000,169400,0,0,6
31,2007-08-31,110000,300000,177200,0,1,7
69,2007-08-01,0,70000,119000,0,0,10
69,2007-08-02,0,70000,56300,0,0,6
69,2007-08-03,0,70000,48300,0,0,5
69,2007-08-04,0,130000,67200,0,0,5
69,2007-08-05,0,130000,96000,0,0,10
69,2007-08-06,0,70000,136000,0,0,6
69,2007-08-07,0,0,0,0,0,0
69,2007-08-08,0,70000,59900,0,4,7
69,2007-08-09,0,70000,26600,0,0,7
69,2007-08-10,0,70000,73600,0,0,10
69,2007-08-11,0,150000,139000,0,0,13
69,2007-08-12,0,150000,85600,0,0,5
69,2007-08-13,0,70000,78800,0,0,9
69,2007-08-14,0,0,0,0,0,0
69,2007-08-15,0,70000,204400,0,0,12
69,2007-08-16,0,70000,94400,0,0,8
69,2007-08-17,0,70000,114300,0,0,11
69,2007-08-18,0,150000,104700,0,1,8
69,2007-08-19,0,150000,177300,0,0,11
69,2007-08-20,0,70000,96400,0,0,10
69,2007-08-21,0,0,0,0,0,0
69,2007-08-22,0,70000,24500,0,2,5
69,2007-08-23,0,70000,129300,0,0,6
69,2007-08-24,0,70000,112000,0,0,11
69,2007-08-25,0,150000,104000,50400,0,15
69,2007-08-26,0,150000,105300,0,0,14
69,2007-08-27,0,80000,142600,0,0,9
69,2007-08-28,0,0,0,0,0,0
69,2007-08-29,0,70000,96700,0,0,11
69,2007-08-30,0,70000,74400,0,1,4
69,2007-08-31,0,70000,64700,0,0,10
34,2007-08-01,210200,250000,98100,0,0,5
34,2007-08-02,111900,250000,372100,0,2,12
34,2007-08-03,196300,250000,61000,0,1,5
34,2007-08-04,469000,380000,61800,0,0,4
34,2007-08-05,287200,360000,157000,0,0,9
34,2007-08-06,134600,260000,63100,0,0,3
34,2007-08-07,124800,260000,53700,0,0,3
34,2007-08-08,267000,260000,21600,0,1,1
34,2007-08-09,258900,260000,134000,51600,0,8
34,2007-08-10,342300,260000,167500,0,1,8
34,2007-08-11,483400,380000,337300,0,0,13
34,2007-08-12,284500,350000,215300,0,0,10
34,2007-08-13,162000,180000,407500,0,0,13
34,2007-08-14,290000,180000,45600,0,0,5
34,2007-08-15,124900,180000,183300,0,0,6
34,2007-08-16,74000,180000,104800,0,0,6
34,2007-08-17,110600,180000,75000,0,0,4
34,2007-08-18,123800,230000,347700,0,1,16
34,2007-08-19,313500,240000,157800,0,0,8
34,2007-08-20,165000,220000,124000,0,0,5
34,2007-08-21,108500,220000,50600,0,1,3
34,2007-08-22,120200,220000,65800,0,0,5
34,2007-08-23,273200,220000,127400,0,0,9
34,2007-08-24,163700,230000,91900,0,0,6
34,2007-08-25,412100,380000,201800,0,1,10
34,2007-08-26,423100,350000,211900,0,1,10
34,2007-08-27,251700,250000,53600,0,0,4
34,2007-08-28,259800,250000,191100,0,0,9
34,2007-08-29,136800,260000,125000,0,1,8
34,2007-08-30,294300,260000,60700,0,0,5
34,2007-08-31,250400,250000,106100,0,0,7
29,2007-08-01,0,170000,70500,30000,0,6
29,2007-08-02,0,170000,92200,0,0,6
29,2007-08-03,0,150000,256600,0,0,10
29,2007-08-04,0,280000,223100,0,0,12
29,2007-08-05,0,320000,195400,0,0,12
29,2007-08-06,0,150000,173700,0,0,8
29,2007-08-07,0,170000,62800,0,1,4
29,2007-08-08,0,170000,77700,0,0,4
29,2007-08-09,0,170000,55000,0,0,3
29,2007-08-10,0,150000,159900,0,0,9
29,2007-08-11,0,280000,151700,0,2,11
29,2007-08-12,0,320000,236200,0,7,11
29,2007-08-13,0,160000,76000,0,0,3
29,2007-08-14,0,180000,252500,0,2,10
29,2007-08-15,0,180000,73400,0,0,6
29,2007-08-16,0,180000,205900,20000,1,6
29,2007-08-17,0,150000,137200,0,3,4
29,2007-08-18,0,280000,68400,0,1,5
29,2007-08-19,0,320000,136300,0,1,8
29,2007-08-20,0,130000,71300,15000,1,2
29,2007-08-21,0,150000,36600,0,0,4
29,2007-08-22,0,150000,25800,41600,0,1
29,2007-08-23,0,150000,79000,18000,2,5
29,2007-08-24,0,150000,59300,0,1,3
29,2007-08-25,0,300000,133800,0,1,6
29,2007-08-26,0,300000,283300,24000,3,11
29,2007-08-27,0,140000,59600,0,0,2
29,2007-08-28,0,150000,64500,18000,1,3
29,2007-08-29,0,150000,55800,74600,0,3
29,2007-08-30,0,150000,54400,0,1,4
29,2007-08-31,0,130000,80000,26000,1,3
35,2007-08-01,0,150000,100400,0,0,8
35,2007-08-02,0,150000,53400,0,0,4
35,2007-08-03,0,150000,85000,12000,0,3
35,2007-08-04,0,300000,92200,0,0,5
35,2007-08-05,0,250000,40000,0,0,3
35,2007-08-06,0,120000,159400,11800,1,9
35,2007-08-07,0,120000,127100,0,2,6
35,2007-08-08,0,120000,94000,0,1,8
35,2007-08-09,0,120000,125900,0,1,9
35,2007-08-10,0,120000,150600,0,0,8
35,2007-08-11,0,300000,182200,23800,0,14
35,2007-08-12,0,250000,141500,0,0,9
35,2007-08-13,0,120000,113100,0,0,4
35,2007-08-14,0,120000,133700,0,0,10
35,2007-08-15,0,120000,187000,0,0,8
35,2007-08-16,0,120000,163000,0,0,8
35,2007-08-17,0,120000,101600,0,1,6
35,2007-08-18,0,250000,185500,0,0,11
35,2007-08-19,0,250000,160900,0,0,7
35,2007-08-20,0,120000,77800,0,0,5
35,2007-08-21,0,120000,47300,0,0,5
35,2007-08-22,0,120000,252800,0,1,11
35,2007-08-23,0,120000,165800,0,1,8
35,2007-08-24,0,120000,121300,0,0,8
35,2007-08-25,0,300000,140900,0,0,7
35,2007-08-26,0,250000,154900,0,1,9
35,2007-08-27,0,120000,64000,0,0,4
35,2007-08-28,0,120000,146300,0,1,10
35,2007-08-29,0,120000,247900,0,0,14
35,2007-08-30,0,120000,79400,0,1,4
35,2007-08-31,0,120000,56800,25800,1,5
19,2007-08-01,352900,250000,177220,0,1,10
19,2007-08-02,123800,250000,172240,0,1,9
19,2007-08-03,283490,250000,118300,51000,0,10
19,2007-08-04,331100,350000,143100,0,2,7
19,2007-08-05,316180,350000,202160,0,1,15
19,2007-08-06,149220,250000,253060,57100,3,11
19,2007-08-07,147130,250000,160740,0,3,12
19,2007-08-08,87840,250000,200980,0,3,12
19,2007-08-09,144160,250000,339200,32400,5,7
19,2007-08-10,205470,250000,160460,0,2,13
19,2007-08-11,454360,350000,350600,0,6,15
19,2007-08-12,614600,350000,213060,0,4,15
19,2007-08-13,320620,300000,166900,0,2,10
19,2007-08-14,241420,300000,172660,0,4,7
19,2007-08-15,227500,300000,410120,0,0,12
19,2007-08-16,312000,300000,287780,0,3,11
19,2007-08-17,152800,300000,200300,0,2,10
19,2007-08-18,440280,400000,336920,0,4,11
19,2007-08-19,421700,400000,250400,0,4,10
19,2007-08-20,190200,300000,317940,0,2,9
19,2007-08-21,204380,300000,150400,0,2,7
19,2007-08-22,101980,300000,118800,0,2,6
19,2007-08-23,267220,250000,159800,0,0,8
19,2007-08-24,847300,750000,920240,128300,18,34
