27,2007-07-17,74600
27,2007-07-18,232600
27,2007-07-19,179700
27,2007-07-20,149600
27,2007-07-21,305900
27,2007-07-22,248620
27,2007-07-23,127900
27,2007-07-24,55100
27,2007-07-25,311000
27,2007-07-26,245400
27,2007-07-27,175200
27,2007-07-28,301700
27,2007-07-29,309100
27,2007-07-30,86700
27,2007-07-31,206400
28,2007-07-01,1045200
28,2007-07-02,296100
28,2007-07-03,255200
28,2007-07-04,203500
28,2007-07-05,245900
28,2007-07-06,101200
28,2007-07-07,452000
28,2007-07-08,602740
28,2007-07-09,233700
28,2007-07-10,235000
28,2007-07-11,31900
28,2007-07-12,119600
28,2007-07-13,193300
28,2007-07-14,497800
28,2007-07-15,347200
28,2007-07-16,376900
28,2007-07-17,183500
28,2007-07-18,286500
28,2007-07-19,173500
28,2007-07-20,133200
28,2007-07-21,373200
28,2007-07-22,268800
28,2007-07-23,365100
28,2007-07-24,155100
28,2007-07-25,200400
28,2007-07-26,142700
28,2007-07-27,220100
28,2007-07-28,317600
28,2007-07-29,506900
28,2007-07-30,90300
28,2007-07-31,265700
16,2007-07-01,776600
16,2007-07-02,625200
16,2007-07-03,551600
16,2007-07-04,214400
16,2007-07-05,324600
16,2007-07-06,307000
16,2007-07-07,404700
16,2007-07-08,479500
16,2007-07-09,347900
16,2007-07-10,243800
16,2007-07-11,275500
16,2007-07-12,291600
16,2007-07-13,481100
16,2007-07-14,247300
16,2007-07-15,356000
16,2007-07-16,270700
16,2007-07-17,158400
16,2007-07-18,199000
16,2007-07-19,356900
16,2007-07-20,170200
16,2007-07-21,270700
16,2007-07-22,136300
16,2007-07-23,162500
16,2007-07-24,289800
16,2007-07-25,72500
16,2007-07-26,196200
16,2007-07-27,215400
16,2007-07-28,255400
16,2007-07-29,258600
16,2007-07-30,264300
16,2007-07-31,202700
32,2007-07-01,445100
32,2007-07-02,154400
32,2007-07-03,123100
32,2007-07-04,72700
32,2007-07-05,446000
32,2007-07-06,182900
32,2007-07-07,380500
32,2007-07-08,261900
32,2007-07-09,172700
32,2007-07-10,117300
32,2007-07-11,152200
32,2007-07-12,71200
32,2007-07-13,129200
32,2007-07-14,169300
32,2007-07-15,151200
32,2007-07-16,204800
32,2007-07-17,110100
32,2007-07-18,62200
32,2007-07-19,104400
32,2007-07-20,64900
32,2007-07-21,96600
32,2007-07-22,276900
32,2007-07-23,88100
32,2007-07-24,98600
32,2007-07-25,129500
32,2007-07-26,165000
32,2007-07-27,58400
32,2007-07-28,113500
32,2007-07-29,209600
32,2007-07-30,97400
32,2007-07-31,143400
33,2007-07-01,500100
33,2007-07-02,337300
33,2007-07-03,221400
33,2007-07-04,149000
33,2007-07-05,116900
33,2007-07-06,274400
33,2007-07-07,432400
33,2007-07-08,382000
33,2007-07-09,265900
33,2007-07-10,123800
33,2007-07-11,169500
33,2007-07-12,139600
33,2007-07-13,65400
33,2007-07-14,238000
33,2007-07-15,283300
33,2007-07-16,301500
33,2007-07-17,43800
33,2007-07-18,138400
33,2007-07-19,103800
33,2007-07-20,21400
33,2007-07-21,54000
33,2007-07-22,282000
33,2007-07-23,81400
33,2007-07-24,143900
33,2007-07-25,182000
33,2007-07-26,96000
33,2007-07-27,34100
33,2007-07-28,133200
33,2007-07-29,314200
33,2007-07-30,126700
33,2007-07-31,121700
30,2007-07-01,602500
30,2007-07-02,500400
30,2007-07-03,264400
30,2007-07-04,435000
30,2007-07-05,213800
30,2007-07-06,293500
30,2007-07-07,427800
30,2007-07-08,373800
30,2007-07-09,272300
30,2007-07-10,157600
30,2007-07-11,220500
30,2007-07-12,313400
30,2007-07-13,164600
30,2007-07-14,309900
30,2007-07-15,283400
30,2007-07-16,170200
30,2007-07-17,166200
30,2007-07-18,109600
30,2007-07-19,178300
30,2007-07-20,194600
30,2007-07-21,279600
30,2007-07-22,308800
30,2007-07-23,229800
30,2007-07-24,231186
30,2007-07-25,155200
30,2007-07-26,156400
30,2007-07-27,283400
30,2007-07-28,151100
30,2007-07-29,103600
30,2007-07-30,174000
30,2007-07-31,112000
31,2007-07-01,652100
31,2007-07-02,65900
31,2007-07-03,83100
31,2007-07-04,182300
31,2007-07-05,466200
31,2007-07-06,351300
31,2007-07-07,623500
31,2007-07-08,419500
31,2007-07-09,311000
31,2007-07-10,173700
31,2007-07-11,204900
31,2007-07-12,235700
31,2007-07-13,131100
31,2007-07-14,348000
31,2007-07-15,204300
31,2007-07-16,524700
31,2007-07-17,74600
31,2007-07-18,51200
31,2007-07-19,102300
31,2007-07-20,173800
31,2007-07-21,90900
31,2007-07-22,247500
31,2007-07-23,175400
31,2007-07-24,131900
31,2007-07-25,302800
31,2007-07-26,206200
31,2007-07-27,208900
31,2007-07-28,166200
31,2007-07-29,145800
31,2007-07-30,88300
31,2007-07-31,61800
69,2007-07-01,0
69,2007-07-02,0
69,2007-07-03,0
69,2007-07-04,0
69,2007-07-05,0
69,2007-07-06,0
69,2007-07-07,0
69,2007-07-08,0
69,2007-07-09,0
69,2007-07-10,0
69,2007-07-11,0
69,2007-07-12,0
69,2007-07-13,0
69,2007-07-14,0
69,2007-07-15,0
69,2007-07-16,0
69,2007-07-17,0
69,2007-07-18,0
69,2007-07-19,0
69,2007-07-20,0
69,2007-07-21,0
69,2007-07-22,0
69,2007-07-23,0
69,2007-07-24,0
69,2007-07-25,657100
69,2007-07-26,196900
69,2007-07-27,138200
69,2007-07-28,124900
69,2007-07-29,25900
69,2007-07-30,14300
69,2007-07-31,0
34,2007-07-01,438700
34,2007-07-02,314000
34,2007-07-03,317300
34,2007-07-04,160200
34,2007-07-05,249600
34,2007-07-06,121500
34,2007-07-07,317400
34,2007-07-08,261900
34,2007-07-09,162100
34,2007-07-10,55500
34,2007-07-11,150100
34,2007-07-12,186800
34,2007-07-13,134200
34,2007-07-14,103300
34,2007-07-15,274500
34,2007-07-16,230900
34,2007-07-17,73900
34,2007-07-18,85600
34,2007-07-19,72700
34,2007-07-20,40200
34,2007-07-21,89200
34,2007-07-22,291900
34,2007-07-23,109300
34,2007-07-24,94700
34,2007-07-25,139600
34,2007-07-26,51800
34,2007-07-27,160300
34,2007-07-28,325200
34,2007-07-29,168300
34,2007-07-30,218800
34,2007-07-31,108600
29,2007-07-01,723300
29,2007-07-02,302500
29,2007-07-03,307500
29,2007-07-04,200900
29,2007-07-05,256400
29,2007-07-06,193600
29,2007-07-07,610800
29,2007-07-08,336200
29,2007-07-09,125900
29,2007-07-10,130800
29,2007-07-11,351300
29,2007-07-12,192400
29,2007-07-13,107500
29,2007-07-14,329900
29,2007-07-15,519200
29,2007-07-16,292400
29,2007-07-17,202600
29,2007-07-18,118300
29,2007-07-19,223800
29,2007-07-20,131100
29,2007-07-21,242400
29,2007-07-22,336100
29,2007-07-23,64100
29,2007-07-24,122500
29,2007-07-25,106800
29,2007-07-26,171800
29,2007-07-27,150500
29,2007-07-28,168900
29,2007-07-29,282000
29,2007-07-30,89800
29,2007-07-31,121400
35,2007-07-01,517400
35,2007-07-02,182400
35,2007-07-03,212700
35,2007-07-04,205200
35,2007-07-05,330600
35,2007-07-06,162200
35,2007-07-07,274000
35,2007-07-08,143200
35,2007-07-09,108100
35,2007-07-10,62000
35,2007-07-11,86800
35,2007-07-12,189100
35,2007-07-13,162300
35,2007-07-14,145400
35,2007-07-15,147600
35,2007-07-16,290400
35,2007-07-17,152000
35,2007-07-18,83600
35,2007-07-19,59300
35,2007-07-20,89200
35,2007-07-21,153000
35,2007-07-22,171400
35,2007-07-23,28600
35,2007-07-24,17200
35,2007-07-25,63740
35,2007-07-26,139100
35,2007-07-27,151100
35,2007-07-28,59300
35,2007-07-29,228000
35,2007-07-30,73800
35,2007-07-31,182100
19,2007-07-01,951600
19,2007-07-02,504160
19,2007-07-03,400700
19,2007-07-04,250100
19,2007-07-05,421900
19,2007-07-06,249100
19,2007-07-07,519400
19,2007-07-08,329300
19,2007-07-09,281300
19,2007-07-10,210860
19,2007-07-11,273800
19,2007-07-12,222400
19,2007-07-13,266820
19,2007-07-14,102160
19,2007-07-15,335500
19,2007-07-16,269500
19,2007-07-17,154700
19,2007-07-18,132320
19,2007-07-19,168660
19,2007-07-20,200700
19,2007-07-21,270560
19,2007-07-22,329800
19,2007-07-23,116200
19,2007-07-24,230800
19,2007-07-25,141600
19,2007-07-26,360500
19,2007-07-27,296200
19,2007-07-28,189300
19,2007-07-29,309220
19,2007-07-30,166560
19,2007-07-31,104020
20,2007-07-01,758860
20,2007-07-02,350400
20,2007-07-03,334400
20,2007-07-04,373800
20,2007-07-05,310500
20,2007-07-06,293160
20,2007-07-07,480020
20,2007-07-08,478200
20,2007-07-09,134600
20,2007-07-10,277900
20,2007-07-11,234100
20,2007-07-12,368800
20,2007-07-13,140300
20,2007-07-14,258300
20,2007-07-15,305600
20,2007-07-16,350300
20,2007-07-17,163920
20,2007-07-18,164220
20,2007-07-19,202960
20,2007-07-20,234960
20,2007-07-21,380000
20,2007-07-22,321200
20,2007-07-23,152760
20,2007-07-24,231300
20,2007-07-25,260820
20,2007-07-26,140820
20,2007-07-27,183100
20,2007-07-28,407760
20,2007-07-29,417160
20,2007-07-30,174000
20,2007-07-31,126380
21,2007-07-01,560800
21,2007-07-02,170320
21,2007-07-03,243900
21,2007-07-04,247500
21,2007-07-05,272260
21,2007-07-06,117020
21,2007-07-07,240620
21,2007-07-08,241500
21,2007-07-09,120120
21,2007-07-10,68060
21,2007-07-11,208400
21,2007-07-12,151300
21,2007-07-13,138500
21,2007-07-14,150100
21,2007-07-15,333600
21,2007-07-16,210900
21,2007-07-17,163200
21,2007-07-18,280100
21,2007-07-19,218840
21,2007-07-20,307400
21,2007-07-21,258600
21,2007-07-22,153500
21,2007-07-23,73900
21,2007-07-24,103160
21,2007-07-25,132840
21,2007-07-26,171900
21,2007-07-27,94300
21,2007-07-28,471820
21,2007-07-29,286700
21,2007-07-30,72520
21,2007-07-31,388220
22,2007-07-01,914670
22,2007-07-02,432130
22,2007-07-03,552670
22,2007-07-04,319020
22,2007-07-05,497020
22,2007-07-06,264940
22,2007-07-07,625820
22,2007-07-08,571300
22,2007-07-09,186780
22,2007-07-10,210764
22,2007-07-11,266850
22,2007-07-12,245270
22,2007-07-13,255460
22,2007-07-14,418700
22,2007-07-15,178960
22,2007-07-16,603620
22,2007-07-17,191640
22,2007-07-18,315660
22,2007-07-19,231800
22,2007-07-20,461900
22,2007-07-21,611700
22,2007-07-22,509900
22,2007-07-23,162400
22,2007-07-24,290660
22,2007-07-25,401840
22,2007-07-26,354460
22,2007-07-27,501940
22,2007-07-28,572600
22,2007-07-29,353600
22,2007-07-30,270440
22,2007-07-31,546500
24,2007-07-01,382100
24,2007-07-02,112900
24,2007-07-03,274900
24,2007-07-04,114200
24,2007-07-05,341500
24,2007-07-06,179400
24,2007-07-07,238800
24,2007-07-08,302100
24,2007-07-09,129640
24,2007-07-10,42140
24,2007-07-11,193200
24,2007-07-12,181940
24,2007-07-13,44400
24,2007-07-14,29800
24,2007-07-15,122800
24,2007-07-16,242440
24,2007-07-17,143800
24,2007-07-18,107720
24,2007-07-19,182640
24,2007-07-20,59600
24,2007-07-21,175500
24,2007-07-22,132700
24,2007-07-23,109400
24,2007-07-24,57200
24,2007-07-25,111300
24,2007-07-26,151400
24,2007-07-27,182800
24,2007-07-28,153900
24,2007-07-29,59800
24,2007-07-30,344800
24,2007-07-31,279600
26,2007-07-01,987720
26,2007-07-02,274970
26,2007-07-03,341651
26,2007-07-04,278420
26,2007-07-05,243020
26,2007-07-06,444960
26,2007-07-07,422681
26,2007-07-08,659740
26,2007-07-09,150340
26,2007-07-10,343560
26,2007-07-11,220390
26,2007-07-12,275070
26,2007-07-13,280710
26,2007-07-14,353860
26,2007-07-15,302540
26,2007-07-16,272630
26,2007-07-17,309340
26,2007-07-18,236000
26,2007-07-19,127750
26,2007-07-20,382540
26,2007-07-21,772800
26,2007-07-22,110000
26,2007-07-23,364600
26,2007-07-24,217640
26,2007-07-25,143000
26,2007-07-26,282180
26,2007-07-27,185140
26,2007-07-28,537300
26,2007-07-29,394980
26,2007-07-30,269400
26,2007-07-31,438200
25,2007-07-01,164200
25,2007-07-02,282200
25,2007-07-03,471100
25,2007-07-04,13300
25,2007-07-05,369000
25,2007-07-06,128200
25,2007-07-07,189600
25,2007-07-08,557700
25,2007-07-09,56600
25,2007-07-10,143200
25,2007-07-11,217500
25,2007-07-12,216400
25,2007-07-13,24800
25,2007-07-14,142400
25,2007-07-15,236600
25,2007-07-16,560000
25,2007-07-17,92100
25,2007-07-18,41400
25,2007-07-19,118400
25,2007-07-20,123100
25,2007-07-21,267000
25,2007-07-22,183000
25,2007-07-23,2800
25,2007-07-24,345400
25,2007-07-25,515800
25,2007-07-26,105000
25,2007-07-27,270300
25,2007-07-28,28800
25,2007-07-29,382800
25,2007-07-30,85600
25,2007-07-31,214300
68,2007-07-01,352810
68,2007-07-02,134460
68,2007-07-03,89880
68,2007-07-04,165940
68,2007-07-05,147250
68,2007-07-06,160880
68,2007-07-07,204600
68,2007-07-08,206420
68,2007-07-09,130400
68,2007-07-10,96660
68,2007-07-11,66700
68,2007-07-12,55700
68,2007-07-13,157760
68,2007-07-14,300510
68,2007-07-15,134540
68,2007-07-16,247900
68,2007-07-17,174300
68,2007-07-18,58840
68,2007-07-19,103540
68,2007-07-20,36300
68,2007-07-21,151960
68,2007-07-22,74500
68,2007-07-23,15300
68,2007-07-24,56200
68,2007-07-25,38180
68,2007-07-26,28900
68,2007-07-27,110280
68,2007-07-28,69780
68,2007-07-29,76780
68,2007-07-30,127520
68,2007-07-31,86600
8,2007-07-01,480820
8,2007-07-02,260600
8,2007-07-03,401618
8,2007-07-04,305439
8,2007-07-05,131810
8,2007-07-06,251936
8,2007-07-07,403390
8,2007-07-08,400800
8,2007-07-09,301550
8,2007-07-10,734836
8,2007-07-11,327580
8,2007-07-12,549060
8,2007-07-13,219270
8,2007-07-14,223400
8,2007-07-15,281900
8,2007-07-16,129740
8,2007-07-17,197280
8,2007-07-18,253620
8,2007-07-19,856740
8,2007-07-20,451750
8,2007-07-21,443110
8,2007-07-22,165300
8,2007-07-23,573563
8,2007-07-24,175970
8,2007-07-25,753868
8,2007-07-26,398520
8,2007-07-27,478330
8,2007-07-28,529049
8,2007-07-29,178739
8,2007-07-30,387250
8,2007-07-31,1109200
11,2007-07-01,245400
11,2007-07-02,111010
11,2007-07-03,300100
11,2007-07-04,122230
11,2007-07-05,103600
11,2007-07-06,49010
11,2007-07-07,169300
11,2007-07-08,161500
11,2007-07-09,157280
11,2007-07-10,58110
11,2007-07-11,101650
11,2007-07-12,163800
11,2007-07-13,152700
11,2007-07-14,22250
11,2007-07-15,257820
11,2007-07-16,132167
11,2007-07-17,139500
11,2007-07-18,117600
11,2007-07-19,48560
11,2007-07-20,96700
11,2007-07-21,152400
11,2007-07-22,240710
11,2007-07-23,72080
11,2007-07-24,62200
11,2007-07-25,53110
11,2007-07-26,73740
11,2007-07-27,112000
11,2007-07-28,47300
11,2007-07-29,110700
11,2007-07-30,78460
11,2007-07-31,34100
2,2007-07-01,352000
2,2007-07-02,282700
2,2007-07-03,162600
2,2007-07-04,20600
2,2007-07-05,1125300
2,2007-07-06,341300
2,2007-07-07,289000
2,2007-07-08,339200
2,2007-07-09,181100
2,2007-07-10,117700
2,2007-07-11,137700
2,2007-07-12,147500
2,2007-07-13,118800
2,2007-07-14,313500
2,2007-07-15,335000
2,2007-07-16,441000
2,2007-07-17,144800
2,2007-07-18,63000
2,2007-07-19,101800
2,2007-07-20,58600
2,2007-07-21,155200
2,2007-07-22,294300
2,2007-07-23,160800
2,2007-07-24,39800
2,2007-07-25,231200
2,2007-07-26,50300
2,2007-07-27,211900
2,2007-07-28,249200
2,2007-07-29,186900
2,2007-07-30,294100
2,2007-07-31,183900
1,2007-07-01,1107600
1,2007-07-02,802800
1,2007-07-03,492200
1,2007-07-04,208400
1,2007-07-05,420900
1,2007-07-06,457600
1,2007-07-07,599100
1,2007-07-08,514100
1,2007-07-09,161700
1,2007-07-10,209200
1,2007-07-11,283100
1,2007-07-12,186600
1,2007-07-13,281600
1,2007-07-14,322000
1,2007-07-15,369500
1,2007-07-16,628100
1,2007-07-17,609600
1,2007-07-18,496700
1,2007-07-19,486400
1,2007-07-20,323000
1,2007-07-21,816600
1,2007-07-22,378800
1,2007-07-23,293300
1,2007-07-24,138000
1,2007-07-25,426900
1,2007-07-26,217900
1,2007-07-27,288300
1,2007-07-28,145700
1,2007-07-29,210600
1,2007-07-30,290300
1,2007-07-31,187800
4,2007-07-01,617800
4,2007-07-02,221700
4,2007-07-03,217000
4,2007-07-04,110600
4,2007-07-05,571000
4,2007-07-06,340800
4,2007-07-07,452700
4,2007-07-08,379400
4,2007-07-09,187600
4,2007-07-10,83800
4,2007-07-11,222100
4,2007-07-12,169800
4,2007-07-13,127500
4,2007-07-14,244000
4,2007-07-15,184000
4,2007-07-16,215900
4,2007-07-17,85600
4,2007-07-18,86000
4,2007-07-19,31500
4,2007-07-20,247800
4,2007-07-21,60600
4,2007-07-22,65600
4,2007-07-23,54400
4,2007-07-24,127000
4,2007-07-25,65900
4,2007-07-26,67000
4,2007-07-27,100100
4,2007-07-28,306500
4,2007-07-29,183200
4,2007-07-30,67400
4,2007-07-31,226100
5,2007-07-01,304900
5,2007-07-02,10000
5,2007-07-03,308300
5,2007-07-04,72900
5,2007-07-05,131300
5,2007-07-06,213300
5,2007-07-07,88100
5,2007-07-08,158400
5,2007-07-09,8400
5,2007-07-10,34400
5,2007-07-11,16700
5,2007-07-12,0
5,2007-07-13,854800
5,2007-07-14,138000
5,2007-07-15,94400
5,2007-07-16,488000
5,2007-07-17,16800
5,2007-07-18,310800
5,2007-07-19,159000
5,2007-07-20,121600
5,2007-07-21,59000
5,2007-07-22,45000
5,2007-07-23,33000
5,2007-07-24,95800
5,2007-07-25,219200
5,2007-07-26,13800
5,2007-07-27,164900
5,2007-07-28,159400
5,2007-07-29,104700
5,2007-07-30,193400
5,2007-07-31,182800
7,2007-07-01,523700
7,2007-07-02,440700
7,2007-07-03,235000
7,2007-07-04,222300
7,2007-07-05,117800
7,2007-07-06,216500
7,2007-07-07,360800
7,2007-07-08,407200
7,2007-07-09,111000
7,2007-07-10,138000
7,2007-07-11,176100
7,2007-07-12,238800
7,2007-07-13,97500
7,2007-07-14,129000
7,2007-07-15,169100
7,2007-07-16,259200
7,2007-07-17,126700
7,2007-07-18,86300
7,2007-07-19,83000
7,2007-07-20,320800
7,2007-07-21,119500
7,2007-07-22,132000
7,2007-07-23,191700
7,2007-07-24,90100
7,2007-07-25,99300
7,2007-07-26,186900
7,2007-07-27,161200
7,2007-07-28,167700
7,2007-07-29,88200
7,2007-07-30,493800
7,2007-07-31,82500
6,2007-07-01,439000
6,2007-07-02,330500
6,2007-07-03,135800
6,2007-07-04,176100
6,2007-07-05,100600
6,2007-07-06,233900
6,2007-07-07,270400
6,2007-07-08,141700
6,2007-07-09,96700
6,2007-07-10,180300
6,2007-07-11,31500
6,2007-07-12,30600
6,2007-07-13,81600
6,2007-07-14,102900
6,2007-07-15,148200
6,2007-07-16,318200
6,2007-07-17,51850
6,2007-07-18,71300
6,2007-07-19,50600
6,2007-07-20,178400
6,2007-07-21,179200
6,2007-07-22,201600
6,2007-07-23,121800
6,2007-07-24,5600
6,2007-07-25,45200
6,2007-07-26,100200
6,2007-07-27,56100
6,2007-07-28,186300
6,2007-07-29,89800
6,2007-07-30,64000
6,2007-07-31,79900
81,2007-07-01,0
81,2007-07-02,0
81,2007-07-03,0
81,2007-07-04,0
81,2007-07-05,0
81,2007-07-06,0
81,2007-07-07,0
81,2007-07-08,0
81,2007-07-09,0
81,2007-07-10,0
81,2007-07-11,0
81,2007-07-12,0
81,2007-07-13,0
81,2007-07-14,0
81,2007-07-15,0
81,2007-07-16,0
81,2007-07-17,0
81,2007-07-18,0
81,2007-07-19,0
81,2007-07-20,0
81,2007-07-21,0
81,2007-07-22,0
81,2007-07-23,0
81,2007-07-24,0
81,2007-07-25,0
81,2007-07-26,0
81,2007-07-27,0
81,2007-07-28,0
81,2007-07-29,0
81,2007-07-30,0
81,2007-07-31,0
73,2007-07-01,233460
73,2007-07-02,35300
73,2007-07-03,19800
73,2007-07-04,9800
73,2007-07-05,4800
73,2007-07-06,221700
73,2007-07-07,68300
73,2007-07-08,310100
73,2007-07-09,9800
73,2007-07-10,9000
73,2007-07-11,273800
73,2007-07-12,1840
73,2007-07-13,37800
73,2007-07-14,21000
73,2007-07-15,63100
73,2007-07-16,67500
73,2007-07-17,1840
73,2007-07-18,2000
73,2007-07-19,45800
73,2007-07-20,45500
73,2007-07-21,29400
73,2007-07-22,30600
73,2007-07-23,15600
73,2007-07-24,8400
73,2007-07-25,55200
73,2007-07-26,56500
73,2007-07-27,75600
73,2007-07-28,180600
73,2007-07-29,101900
73,2007-07-30,24400
73,2007-07-31,99400
66,2007-07-01,843700
66,2007-07-02,154500
66,2007-07-03,357650
66,2007-07-04,137350
66,2007-07-05,91400
66,2007-07-06,100800
66,2007-07-07,340000
66,2007-07-08,159100
66,2007-07-09,116500
66,2007-07-10,103950
66,2007-07-11,104500
66,2007-07-12,605200
66,2007-07-13,608600
66,2007-07-14,133400
66,2007-07-15,29500
66,2007-07-16,58650
66,2007-07-17,63800
66,2007-07-18,486050
66,2007-07-19,706400
66,2007-07-20,92200
66,2007-07-21,337450
66,2007-07-22,400900
66,2007-07-23,1081600
66,2007-07-24,222600
66,2007-07-25,371300
66,2007-07-26,109500
66,2007-07-27,92200
66,2007-07-28,400760
66,2007-07-29,232500
66,2007-07-30,85640
66,2007-07-31,298200
65,2007-07-01,744400
65,2007-07-02,206600
65,2007-07-03,204950
65,2007-07-04,574550
65,2007-07-05,423630
65,2007-07-06,139050
65,2007-07-07,390900
65,2007-07-08,270350
65,2007-07-09,117600
65,2007-07-10,139000
65,2007-07-11,85250
65,2007-07-12,598500
65,2007-07-13,295250
65,2007-07-14,138800
65,2007-07-15,212700
65,2007-07-16,750550
65,2007-07-17,71300
65,2007-07-18,601850
65,2007-07-19,165500
65,2007-07-20,79940
65,2007-07-21,388600
65,2007-07-22,1194210
65,2007-07-23,71600
